,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
298,2011-10-22,Saturday,Aston Villa,1,2,West Brom,West Brom,Villa Park,Birmingham
299,2011-10-22,Saturday,Bolton,0,2,Sunderland,Sunderland,University of Bolton Stadium,Bolton
300,2011-10-22,Saturday,Newcastle,1,0,Wigan,Newcastle,St James' Park,Newcastle
301,2011-10-16,Sunday,Chelsea,3,1,Everton,Chelsea,Stamford Bridge,London
302,2011-10-16,Sunday,West Brom,2,0,Wolves,West Brom,The Hawthorns,West Bromwich
303,2011-10-16,Sunday,Arsenal,2,1,Sunderland,Arsenal,Emirates Stadium,London
304,2011-10-16,Sunday,Newcastle,2,2,Spurs,Draw,St James' Park,Newcastle
305,2011-10-15,Saturday,Liverpool,1,1,Man Utd,Draw,Anfield,Liverpool
306,2011-10-15,Saturday,Man City,4,1,Aston Villa,Man City,Etihad Stadium,Manchester
307,2011-10-15,Saturday,Norwich,3,1,Swansea,Norwich,Carrow Road,Norwich
308,2011-10-15,Saturday,QPR,1,1,Blackburn,Draw,Kiyan Prince Foundation Stadium,London
309,2011-10-15,Saturday,Stoke,2,0,Fulham,Stoke,bet365 Stadium,Stoke
310,2011-10-15,Saturday,Wigan,1,3,Bolton,Bolton,DW Stadium,Wigan
311,2011-10-02,Sunday,Bolton,1,5,Chelsea,Chelsea,University of Bolton Stadium,Bolton
312,2011-10-02,Sunday,Fulham,6,0,QPR,Fulham,Craven Cottage,London
313,2011-10-02,Sunday,Swansea,2,0,Stoke,Swansea,Liberty Stadium,Swansea
314,2011-10-02,Sunday,Spurs,2,1,Arsenal,Spurs,White Hart Lane,London
315,2011-10-01,Saturday,Aston Villa,2,0,Wigan,Aston Villa,Villa Park,Birmingham
316,2011-10-01,Saturday,Blackburn,0,4,Man City,Man City,Ewood Park,Blackburn
317,2011-10-01,Saturday,Man Utd,2,0,Norwich,Man Utd,Old Trafford,Manchester
318,2011-10-01,Saturday,Sunderland,2,2,West Brom,Draw,Stadium of Light,Sunderland
319,2011-10-01,Saturday,Wolves,1,2,Newcastle,Newcastle,Molineux Stadium,Wolverhampton
320,2011-10-01,Saturday,Everton,0,2,Liverpool,Liverpool,Goodison Park,Liverpool
321,2011-09-27,Tuesday,Norwich,2,1,Sunderland,Norwich,Carrow Road,Norwich
322,2011-09-25,Sunday,Stoke,1,1,Man Utd,Draw,bet365 Stadium,Stoke
323,2011-09-25,Sunday,QPR,1,1,Aston Villa,Draw,Kiyan Prince Foundation Stadium,London
324,2011-09-24,Saturday,Man City,2,0,Everton,Man City,Etihad Stadium,Manchester
325,2011-09-24,Saturday,Arsenal,3,0,Bolton,Arsenal,Emirates Stadium,London
326,2011-09-24,Saturday,Chelsea,4,1,Swansea,Chelsea,Stamford Bridge,London
327,2011-09-24,Saturday,Liverpool,2,1,Wolves,Liverpool,Anfield,Liverpool
328,2011-09-24,Saturday,Newcastle,3,1,Blackburn,Newcastle,St James' Park,Newcastle
329,2011-09-24,Saturday,West Brom,0,0,Fulham,Draw,The Hawthorns,West Bromwich
330,2011-09-24,Saturday,Wigan,1,2,Spurs,Spurs,DW Stadium,Wigan
331,2011-09-18,Sunday,Spurs,4,0,Liverpool,Spurs,White Hart Lane,London
332,2011-09-18,Sunday,Fulham,2,2,Man City,Draw,Craven Cottage,London
333,2011-09-18,Sunday,Sunderland,4,0,Stoke,Sunderland,Stadium of Light,Sunderland
334,2011-09-18,Sunday,Man Utd,3,1,Chelsea,Man Utd,Old Trafford,Manchester
335,2011-09-17,Saturday,Blackburn,4,3,Arsenal,Blackburn,Ewood Park,Blackburn
336,2011-09-17,Saturday,Aston Villa,1,1,Newcastle,Draw,Villa Park,Birmingham
337,2011-09-17,Saturday,Bolton,1,2,Norwich,Norwich,University of Bolton Stadium,Bolton
338,2011-09-17,Saturday,Everton,3,1,Wigan,Everton,Goodison Park,Liverpool
339,2011-09-17,Saturday,Swansea,3,0,West Brom,Swansea,Liberty Stadium,Swansea
340,2011-09-17,Saturday,Wolves,0,3,QPR,QPR,Molineux Stadium,Wolverhampton
341,2011-09-13,Tuesday,QPR,0,0,Newcastle,Draw,Kiyan Prince Foundation Stadium,London
342,2011-09-11,Sunday,Bolton,0,5,Man Utd,Man Utd,University of Bolton Stadium,Bolton
343,2011-09-11,Sunday,Norwich,0,1,West Brom,West Brom,Carrow Road,Norwich
344,2011-09-11,Sunday,Fulham,1,1,Blackburn,Draw,Craven Cottage,London
345,2011-09-10,Saturday,Arsenal,1,0,Swansea,Arsenal,Emirates Stadium,London
346,2011-09-10,Saturday,Everton,2,2,Aston Villa,Draw,Goodison Park,Liverpool
347,2011-09-10,Saturday,Man City,3,0,Wigan,Man City,Etihad Stadium,Manchester
348,2011-09-10,Saturday,Stoke,1,0,Liverpool,Stoke,bet365 Stadium,Stoke
349,2011-09-10,Saturday,Sunderland,1,2,Chelsea,Chelsea,Stadium of Light,Sunderland
350,2011-09-10,Saturday,Wolves,0,2,Spurs,Spurs,Molineux Stadium,Wolverhampton
351,2011-08-28,Sunday,Liverpool,3,1,Bolton,Liverpool,Anfield,Liverpool
352,2011-08-28,Sunday,Newcastle,2,1,Fulham,Newcastle,St James' Park,Newcastle
353,2011-08-28,Sunday,Spurs,1,5,Man City,Man City,White Hart Lane,London
354,2011-08-28,Sunday,West Brom,0,1,Stoke,Stoke,The Hawthorns,West Bromwich
355,2011-08-28,Sunday,Man Utd,8,2,Arsenal,Man Utd,Old Trafford,Manchester
356,2011-08-27,Saturday,Wigan,2,0,QPR,Wigan,DW Stadium,Wigan
357,2011-08-27,Saturday,Blackburn,0,1,Everton,Everton,Ewood Park,Blackburn
358,2011-08-27,Saturday,Chelsea,3,1,Norwich,Chelsea,Stamford Bridge,London
359,2011-08-27,Saturday,Swansea,0,0,Sunderland,Draw,Liberty Stadium,Swansea
360,2011-08-27,Saturday,Aston Villa,0,0,Wolves,Draw,Villa Park,Birmingham
361,2011-08-23,Tuesday,Man Utd,3,0,Spurs,Man Utd,Old Trafford,Manchester
362,2011-08-21,Sunday,Chelsea,2,1,West Brom,Chelsea,Stamford Bridge,London
363,2011-08-21,Sunday,Norwich,1,1,Stoke,Draw,Carrow Road,Norwich
364,2011-08-21,Sunday,Wolves,2,0,Fulham,Wolves,Molineux Stadium,Wolverhampton
365,2011-08-21,Sunday,Bolton,2,3,Man City,Man City,University of Bolton Stadium,Bolton
366,2011-08-20,Saturday,Sunderland,0,1,Newcastle,Newcastle,Stadium of Light,Sunderland
367,2011-08-20,Saturday,Arsenal,0,2,Liverpool,Liverpool,Emirates Stadium,London
368,2011-08-20,Saturday,Aston Villa,3,1,Blackburn,Aston Villa,Villa Park,Birmingham
369,2011-08-20,Saturday,Everton,0,1,QPR,QPR,Goodison Park,Liverpool
370,2011-08-20,Saturday,Swansea,0,0,Wigan,Draw,Liberty Stadium,Swansea
371,2011-08-16,Tuesday,Man City,4,0,Swansea,Man City,Etihad Stadium,Manchester
372,2011-08-14,Sunday,Newcastle,0,0,Arsenal,Draw,St James' Park,Newcastle
373,2011-08-14,Sunday,Stoke,0,0,Chelsea,Draw,bet365 Stadium,Stoke
374,2011-08-14,Sunday,West Brom,1,2,Man Utd,Man Utd,The Hawthorns,West Bromwich
375,2011-08-13,Saturday,Blackburn,1,2,Wolves,Wolves,Ewood Park,Blackburn
376,2011-08-13,Saturday,Fulham,0,0,Aston Villa,Draw,Craven Cottage,London
377,2011-08-13,Saturday,Liverpool,1,1,Sunderland,Draw,Anfield,Liverpool
378,2011-08-13,Saturday,QPR,0,4,Bolton,Bolton,Kiyan Prince Foundation Stadium,London
379,2011-08-13,Saturday,Wigan,1,1,Norwich,Draw,DW Stadium,Wigan
