,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
297,2016-10-22,Saturday,Leicester,3,1,Crystal Palace,Leicester,King Power Stadium,Leicester
298,2016-10-22,Saturday,Swansea,0,0,Watford,Draw,Liberty Stadium,Swansea
299,2016-10-22,Saturday,West Ham,1,0,Sunderland,West Ham,London Stadium,London
300,2016-10-18,Tuesday,Liverpool,0,0,Man Utd,Draw,Anfield,Liverpool
301,2016-10-16,Sunday,Crystal Palace,0,1,West Ham,West Ham,Selhurst Park,London
302,2016-10-16,Sunday,Middlesbrough,0,1,Watford,Watford,Riverside Stadium,Middlesbrough
303,2016-10-16,Sunday,Southampton,3,1,Burnley,Southampton,St. Mary's Stadium,Southampton
304,2016-10-15,Saturday,Chelsea,3,0,Leicester,Chelsea,Stamford Bridge,London
305,2016-10-15,Saturday,Bournemouth,6,1,Hull,Bournemouth,Vitality Stadium,Bournemouth
306,2016-10-15,Saturday,Arsenal,3,2,Swansea,Arsenal,Emirates Stadium,London
307,2016-10-15,Saturday,Man City,1,1,Everton,Draw,Etihad Stadium,Manchester
308,2016-10-15,Saturday,Stoke,2,0,Sunderland,Stoke,bet365 Stadium,Stoke
309,2016-10-15,Saturday,West Brom,1,1,Spurs,Draw,The Hawthorns,West Bromwich
310,2016-10-02,Sunday,Man Utd,1,1,Stoke,Draw,Old Trafford,Manchester
311,2016-10-02,Sunday,Leicester,0,0,Southampton,Draw,King Power Stadium,Leicester
312,2016-10-02,Sunday,Spurs,2,0,Man City,Spurs,White Hart Lane,London
313,2016-10-02,Sunday,Burnley,0,1,Arsenal,Arsenal,Turf Moor,Burnley
314,2016-10-01,Saturday,Everton,1,1,Crystal Palace,Draw,Goodison Park,Liverpool
315,2016-10-01,Saturday,Swansea,1,2,Liverpool,Liverpool,Liberty Stadium,Swansea
316,2016-10-01,Saturday,Hull,0,2,Chelsea,Chelsea,KCOM Stadium,Hull
317,2016-10-01,Saturday,Sunderland,1,1,West Brom,Draw,Stadium of Light,Sunderland
318,2016-10-01,Saturday,Watford,2,2,Bournemouth,Draw,Vicarage Road,Watford
319,2016-10-01,Saturday,West Ham,1,1,Middlesbrough,Draw,London Stadium,London
320,2016-09-27,Tuesday,Burnley,2,0,Watford,Burnley,Turf Moor,Burnley
321,2016-09-25,Sunday,Arsenal,3,0,Chelsea,Arsenal,Emirates Stadium,London
322,2016-09-25,Sunday,West Ham,0,3,Southampton,Southampton,London Stadium,London
323,2016-09-24,Saturday,Man Utd,4,1,Leicester,Man Utd,Old Trafford,Manchester
324,2016-09-24,Saturday,Bournemouth,1,0,Everton,Bournemouth,Vitality Stadium,Bournemouth
325,2016-09-24,Saturday,Liverpool,5,1,Hull,Liverpool,Anfield,Liverpool
326,2016-09-24,Saturday,Middlesbrough,1,2,Spurs,Spurs,Riverside Stadium,Middlesbrough
327,2016-09-24,Saturday,Stoke,1,1,West Brom,Draw,bet365 Stadium,Stoke
328,2016-09-24,Saturday,Sunderland,2,3,Crystal Palace,Crystal Palace,Stadium of Light,Sunderland
329,2016-09-24,Saturday,Swansea,1,3,Man City,Man City,Liberty Stadium,Swansea
330,2016-09-18,Sunday,Everton,3,1,Middlesbrough,Everton,Goodison Park,Liverpool
331,2016-09-18,Sunday,Watford,3,1,Man Utd,Watford,Vicarage Road,Watford
332,2016-09-18,Sunday,Crystal Palace,4,1,Stoke,Crystal Palace,Selhurst Park,London
333,2016-09-18,Sunday,Southampton,1,0,Swansea,Southampton,St. Mary's Stadium,Southampton
334,2016-09-18,Sunday,Spurs,1,0,Sunderland,Spurs,White Hart Lane,London
335,2016-09-17,Saturday,Chelsea,1,2,Liverpool,Liverpool,Stamford Bridge,London
336,2016-09-17,Saturday,Hull,1,4,Arsenal,Arsenal,KCOM Stadium,Hull
337,2016-09-17,Saturday,Leicester,3,0,Burnley,Leicester,King Power Stadium,Leicester
338,2016-09-17,Saturday,Man City,4,0,Bournemouth,Man City,Etihad Stadium,Manchester
339,2016-09-17,Saturday,West Brom,4,2,West Ham,West Brom,The Hawthorns,West Bromwich
340,2016-09-13,Tuesday,Sunderland,0,3,Everton,Everton,Stadium of Light,Sunderland
341,2016-09-11,Sunday,Liverpool,4,1,Leicester,Liverpool,Anfield,Liverpool
342,2016-09-11,Sunday,Swansea,2,2,Chelsea,Draw,Liberty Stadium,Swansea
343,2016-09-10,Saturday,Man Utd,1,2,Man City,Man City,Old Trafford,Manchester
344,2016-09-10,Saturday,Bournemouth,1,0,West Brom,Bournemouth,Vitality Stadium,Bournemouth
345,2016-09-10,Saturday,Arsenal,2,1,Southampton,Arsenal,Emirates Stadium,London
346,2016-09-10,Saturday,Burnley,1,1,Hull,Draw,Turf Moor,Burnley
347,2016-09-10,Saturday,Middlesbrough,1,2,Crystal Palace,Crystal Palace,Riverside Stadium,Middlesbrough
348,2016-09-10,Saturday,Stoke,0,4,Spurs,Spurs,bet365 Stadium,Stoke
349,2016-09-10,Saturday,West Ham,2,4,Watford,Watford,London Stadium,London
350,2016-08-28,Sunday,Hull,0,1,Man Utd,Man Utd,KCOM Stadium,Hull
351,2016-08-28,Sunday,West Brom,0,0,Middlesbrough,Draw,The Hawthorns,West Bromwich
352,2016-08-28,Sunday,Man City,3,1,West Ham,Man City,Etihad Stadium,Manchester
353,2016-08-27,Saturday,Spurs,1,1,Liverpool,Draw,White Hart Lane,London
354,2016-08-27,Saturday,Chelsea,3,0,Burnley,Chelsea,Stamford Bridge,London
355,2016-08-27,Saturday,Crystal Palace,1,1,Bournemouth,Draw,Selhurst Park,London
356,2016-08-27,Saturday,Everton,1,0,Stoke,Everton,Goodison Park,Liverpool
357,2016-08-27,Saturday,Leicester,2,1,Swansea,Leicester,King Power Stadium,Leicester
358,2016-08-27,Saturday,Southampton,1,1,Sunderland,Draw,St. Mary's Stadium,Southampton
359,2016-08-27,Saturday,Watford,1,3,Arsenal,Arsenal,Vicarage Road,Watford
360,2016-08-21,Sunday,Leicester,0,0,Arsenal,Draw,King Power Stadium,Leicester
361,2016-08-21,Sunday,Sunderland,1,2,Middlesbrough,Middlesbrough,Stadium of Light,Sunderland
362,2016-08-21,Sunday,West Ham,1,0,Bournemouth,West Ham,London Stadium,London
363,2016-08-20,Saturday,Man Utd,2,0,Southampton,Man Utd,Old Trafford,Manchester
364,2016-08-20,Saturday,Stoke,1,4,Man City,Man City,bet365 Stadium,Stoke
365,2016-08-20,Saturday,Burnley,2,0,Liverpool,Burnley,Turf Moor,Burnley
366,2016-08-20,Saturday,Swansea,0,2,Hull,Hull,Liberty Stadium,Swansea
367,2016-08-20,Saturday,Spurs,1,0,Crystal Palace,Spurs,White Hart Lane,London
368,2016-08-20,Saturday,Watford,1,2,Chelsea,Chelsea,Vicarage Road,Watford
369,2016-08-20,Saturday,West Brom,1,2,Everton,Everton,The Hawthorns,West Bromwich
370,2016-08-16,Tuesday,Chelsea,2,1,West Ham,Chelsea,Stamford Bridge,London
371,2016-08-14,Sunday,Man City,2,1,Sunderland,Man City,Etihad Stadium,Manchester
372,2016-08-14,Sunday,Bournemouth,1,3,Man Utd,Man Utd,Vitality Stadium,Bournemouth
373,2016-08-14,Sunday,Arsenal,3,4,Liverpool,Liverpool,Emirates Stadium,London
374,2016-08-13,Saturday,Hull,2,1,Leicester,Hull,KCOM Stadium,Hull
375,2016-08-13,Saturday,Burnley,0,1,Swansea,Swansea,Turf Moor,Burnley
376,2016-08-13,Saturday,Crystal Palace,0,1,West Brom,West Brom,Selhurst Park,London
377,2016-08-13,Saturday,Everton,1,1,Spurs,Draw,Goodison Park,Liverpool
378,2016-08-13,Saturday,Middlesbrough,1,1,Stoke,Draw,Riverside Stadium,Middlesbrough
379,2016-08-13,Saturday,Southampton,1,1,Watford,Draw,St. Mary's Stadium,Southampton
