,Date,Weekday,HomeTeam,HomeScore,AwayScore,AwayTeam,Winner,Stadium,City
300,2009-10-17,Saturday,Man Utd,2,1,Bolton,Man Utd,Old Trafford,Manchester
301,2009-10-17,Saturday,Portsmouth,1,2,Spurs,Spurs,Fratton Park,Portsmouth
302,2009-10-17,Saturday,Stoke,2,1,West Ham,Stoke,Britannia Stadium,Stoke
303,2009-10-17,Saturday,Sunderland,1,0,Liverpool,Sunderland,Stadium of Light,Sunderland
304,2009-10-06,Tuesday,Aston Villa,1,1,Man City,Draw,Villa Park,Birmingham
305,2009-10-04,Sunday,Man Utd,2,2,Sunderland,Draw,Old Trafford,Manchester
306,2009-10-04,Sunday,Arsenal,6,2,Blackburn,Arsenal,Emirates Stadium,London
307,2009-10-04,Sunday,Everton,1,1,Stoke,Draw,Goodison Park,Liverpool
308,2009-10-04,Sunday,West Ham,2,2,Fulham,Draw,Boleyn Ground,London
309,2009-10-04,Sunday,Chelsea,2,0,Liverpool,Chelsea,Stamford Bridge,London
310,2009-10-03,Saturday,Bolton,2,2,Spurs,Draw,Macron Stadium,Bolton
311,2009-10-03,Saturday,Burnley,2,1,Birmingham,Burnley,Turf Moor,Burnley
312,2009-10-03,Saturday,Hull,2,1,Wigan,Hull,KCOM Stadium,Hull
313,2009-10-03,Saturday,Wolves,0,1,Portsmouth,Portsmouth,Molineux Stadium,Wolverhampton
314,2009-09-29,Tuesday,Man City,3,1,West Ham,Man City,Etihad Stadium,Manchester
315,2009-09-27,Sunday,Fulham,0,1,Arsenal,Arsenal,Craven Cottage,London
316,2009-09-27,Sunday,Sunderland,5,2,Wolves,Sunderland,Stadium of Light,Sunderland
317,2009-09-26,Saturday,Birmingham,1,2,Bolton,Bolton,St Andrews,Birmingham
318,2009-09-26,Saturday,Blackburn,2,1,Aston Villa,Blackburn,Ewood Park,Blackburn
319,2009-09-26,Saturday,Liverpool,6,1,Hull,Liverpool,Anfield,Liverpool
320,2009-09-26,Saturday,Portsmouth,0,1,Everton,Everton,Fratton Park,Portsmouth
321,2009-09-26,Saturday,Stoke,0,2,Man Utd,Man Utd,Britannia Stadium,Stoke
322,2009-09-26,Saturday,Spurs,5,0,Burnley,Spurs,White Hart Lane,London
323,2009-09-26,Saturday,Wigan,3,1,Chelsea,Wigan,DW Stadium,Wigan
324,2009-09-20,Sunday,West Ham,2,3,Liverpool,Liverpool,Boleyn Ground,London
325,2009-09-20,Sunday,Man Utd,4,3,Man City,Man Utd,Old Trafford,Manchester
326,2009-09-20,Sunday,Wolves,2,1,Fulham,Wolves,Molineux Stadium,Wolverhampton
327,2009-09-20,Sunday,Everton,3,0,Blackburn,Everton,Goodison Park,Liverpool
328,2009-09-20,Sunday,Chelsea,3,0,Spurs,Chelsea,Stamford Bridge,London
329,2009-09-19,Saturday,Burnley,3,1,Sunderland,Burnley,Turf Moor,Burnley
330,2009-09-19,Saturday,Arsenal,4,0,Wigan,Arsenal,Emirates Stadium,London
331,2009-09-19,Saturday,Aston Villa,2,0,Portsmouth,Aston Villa,Villa Park,Birmingham
332,2009-09-19,Saturday,Bolton,1,1,Stoke,Draw,Macron Stadium,Bolton
333,2009-09-19,Saturday,Hull,0,1,Birmingham,Birmingham,KCOM Stadium,Hull
334,2009-09-13,Sunday,Spurs,1,3,Man Utd,Man Utd,White Hart Lane,London
335,2009-09-13,Sunday,Birmingham,0,1,Aston Villa,Aston Villa,St Andrews,Birmingham
336,2009-09-13,Sunday,Fulham,2,1,Everton,Fulham,Craven Cottage,London
337,2009-09-12,Saturday,Blackburn,3,1,Wolves,Blackburn,Ewood Park,Blackburn
338,2009-09-12,Saturday,Liverpool,4,0,Burnley,Liverpool,Anfield,Liverpool
339,2009-09-12,Saturday,Man City,4,2,Arsenal,Man City,Etihad Stadium,Manchester
340,2009-09-12,Saturday,Portsmouth,2,3,Bolton,Bolton,Fratton Park,Portsmouth
341,2009-09-12,Saturday,Stoke,1,2,Chelsea,Chelsea,Britannia Stadium,Stoke
342,2009-09-12,Saturday,Sunderland,4,1,Hull,Sunderland,Stadium of Light,Sunderland
343,2009-09-12,Saturday,Wigan,1,0,West Ham,Wigan,DW Stadium,Wigan
344,2009-08-30,Sunday,Man Utd,2,1,Arsenal,Man Utd,Old Trafford,Manchester
345,2009-08-30,Sunday,Portsmouth,0,1,Man City,Man City,Fratton Park,Portsmouth
346,2009-08-30,Sunday,Everton,2,1,Wigan,Everton,Goodison Park,Liverpool
347,2009-08-30,Sunday,Aston Villa,2,0,Fulham,Aston Villa,Villa Park,Birmingham
348,2009-08-29,Saturday,Chelsea,3,0,Burnley,Chelsea,Stamford Bridge,London
349,2009-08-29,Saturday,Blackburn,0,0,West Ham,Draw,Ewood Park,Blackburn
350,2009-08-29,Saturday,Bolton,2,3,Liverpool,Liverpool,Macron Stadium,Bolton
351,2009-08-29,Saturday,Stoke,1,0,Sunderland,Stoke,Britannia Stadium,Stoke
352,2009-08-29,Saturday,Spurs,2,1,Birmingham,Spurs,White Hart Lane,London
353,2009-08-29,Saturday,Wolves,1,1,Hull,Draw,Molineux Stadium,Wolverhampton
354,2009-08-25,Tuesday,Liverpool,1,3,Aston Villa,Aston Villa,Anfield,Liverpool
355,2009-08-23,Sunday,West Ham,1,2,Spurs,Spurs,Boleyn Ground,London
356,2009-08-23,Sunday,Burnley,1,0,Everton,Burnley,Turf Moor,Burnley
357,2009-08-23,Sunday,Fulham,0,2,Chelsea,Chelsea,Craven Cottage,London
358,2009-08-22,Saturday,Arsenal,4,1,Portsmouth,Arsenal,Emirates Stadium,London
359,2009-08-22,Saturday,Birmingham,0,0,Stoke,Draw,St Andrews,Birmingham
360,2009-08-22,Saturday,Hull,1,0,Bolton,Hull,KCOM Stadium,Hull
361,2009-08-22,Saturday,Man City,1,0,Wolves,Man City,Etihad Stadium,Manchester
362,2009-08-22,Saturday,Sunderland,2,1,Blackburn,Sunderland,Stadium of Light,Sunderland
363,2009-08-22,Saturday,Wigan,0,5,Man Utd,Man Utd,DW Stadium,Wigan
364,2009-08-20,Thursday,Birmingham,1,0,Portsmouth,Birmingham,St Andrews,Birmingham
365,2009-08-20,Thursday,Burnley,1,0,Man Utd,Burnley,Turf Moor,Burnley
366,2009-08-20,Thursday,Hull,1,5,Spurs,Spurs,KCOM Stadium,Hull
367,2009-08-20,Thursday,Liverpool,4,0,Stoke,Liverpool,Anfield,Liverpool
368,2009-08-19,Wednesday,Sunderland,1,3,Chelsea,Chelsea,Stadium of Light,Sunderland
369,2009-08-19,Wednesday,Wigan,0,1,Wolves,Wolves,DW Stadium,Wigan
370,2009-08-16,Sunday,Everton,1,6,Arsenal,Arsenal,Goodison Park,Liverpool
371,2009-08-16,Sunday,Man Utd,1,0,Birmingham,Man Utd,Old Trafford,Manchester
372,2009-08-16,Sunday,Spurs,2,1,Liverpool,Spurs,White Hart Lane,London
373,2009-08-15,Saturday,Chelsea,2,1,Hull,Chelsea,Stamford Bridge,London
374,2009-08-15,Saturday,Aston Villa,0,2,Wigan,Wigan,Villa Park,Birmingham
375,2009-08-15,Saturday,Blackburn,0,2,Man City,Man City,Ewood Park,Blackburn
376,2009-08-15,Saturday,Bolton,0,1,Sunderland,Sunderland,Macron Stadium,Bolton
377,2009-08-15,Saturday,Portsmouth,0,1,Fulham,Fulham,Fratton Park,Portsmouth
378,2009-08-15,Saturday,Stoke,2,0,Burnley,Stoke,Britannia Stadium,Stoke
379,2009-08-15,Saturday,Wolves,0,2,West Ham,West Ham,Molineux Stadium,Wolverhampton
